250223|艺龙|0.001|0.001|0|0.1|0.3|0.3|0.3
240224|搜房网|0.7|0.3|0|0|0.2|0.2|0.6
240225|安居客|0.6|0.4|0|0.1|0.3|0.2|0.4
320226|太平洋汽车网|0.7|0.3|0|0.2|0.3|0.2|0.3
180227|凤凰新闻|0.8|0.2|0|0.2|0.3|0.2|0.3
180228|搜狐新闻|0.8|0.2|0|0.2|0.3|0.2|0.3
180229|腾讯新闻|0.8|0.2|0|0.2|0.3|0.2|0.3
180230|网易新闻|0.8|0.2|0|0.2|0.3|0.2|0.3
270231|淘宝|0.4|0.6|0|0.1|0.3|0.3|0.3
270232|京东|0.4|0.6|0|0.1|0.3|0.3|0.3
270233|拍拍|0.4|0.6|0|0.1|0.3|0.3|0.3
270234|亚马逊|0.4|0.6|0|0.1|0.3|0.3|0.3
270235|凡客|0.4|0.6|0|0.1|0.3|0.3|0.3
240236|365地产家居|0.7|0.3|0|0|0.2|0.2|0.6
240237|淘房网|0.7|0.3|0|0|0.2|0.2|0.6
240238|好租|0.001|0.001|0.001|0.002|0.002|0.002|0.003
240239|亿房网|0.7|0.3|0|0|0.2|0.2|0.6
330240|宝宝树|0.2|0.8|0|0.2|0.3|0.2|0.3
330241|太平洋亲子网|0.2|0.8|0|0.2|0.3|0.2|0.3
330242|搜狐母婴频道|0.2|0.8|0|0.2|0.3|0.2|0.3
230243|团800|0.4|0.6|0|0.1|0.3|0.3|0.3
270244|聚美优品|0.4|0.6|0|0.1|0.3|0.3|0.3
240245|19楼|0.001|0.001|0|0.2|0.3|0.2|0.3
180246|好123|0.8|0.2|0|0.2|0.3|0.2|0.3
180247|百度网址大全|0.8|0.2|0|0.2|0.3|0.2|0.3
270249|中关村在线|0.4|0.6|0|0.1|0.3|0.3|0.3
250250|7天连锁酒店|0.001|0.001|0|0.1|0.3|0.3|0.3
270251|国美在线|0.4|0.6|0|0.1|0.3|0.3|0.3
230252|百度糯米|0.4|0.6|0|0.1|0.3|0.3|0.3
230253|大众点评|0.4|0.6|0|0.1|0.3|0.3|0.3
240254|12580生活|0.4|0.6|0|0.1|0.3|0.3|0.3
270255|苏宁易购|0.4|0.6|0|0.1|0.3|0.3|0.3
230256|饭统网|0.4|0.6|0|0.1|0.3|0.3|0.3
250257|火车票网|0.001|0.001|0|0.1|0.3|0.3|0.3
310258|空中英语|0.3|0.7|0|0.2|0.3|0.2|0.3
180259|瑞丽|0.001|0.001|0.001|0.002|0.002|0.002|0.003
360261|chinahr|0.001|0.001|0|0.2|0.3|0.2|0.3
360262|前程无忧|0.001|0.001|0|0.2|0.3|0.2|0.3
360263|智联招聘|0.001|0.001|0|0.2|0.3|0.2|0.3
360264|智通人才|0.001|0.001|0|0.2|0.3|0.2|0.3
360265|百城求职宝|0.001|0.001|0|0.2|0.3|0.2|0.3
370266|手机百度|0.001|0.001|0.001|0.002|0.002|0.002|0.003
80267|太平洋游戏网|0.4|0.6|0|0.2|0.3|0.2|0.3
80268|新浪游戏网|0.4|0.6|0|0.2|0.3|0.2|0.3
80269|4399游戏网|0.4|0.6|0|0.2|0.3|0.2|0.3
80270|7k7k小游戏|0.4|0.6|0|0.2|0.3|0.2|0.3
80271|电玩巴士|0.4|0.6|0|0.2|0.3|0.2|0.3
80272|178游戏网|0.4|0.6|0|0.2|0.3|0.2|0.3
80273|QQ游戏|0.7|0.3|0|0.2|0.3|0.2|0.3
240274|移动梦网|0.4|0.6|0|0.1|0.3|0.3|0.3
370275|12530WAP门户|0.001|0.001|0.001|0.002|0.002|0.002|0.003
370276|WAP统一门户|0.001|0.001|0.001|0.002|0.002|0.002|0.003
370277|移动139导航|0.001|0.001|0.001|0.002|0.002|0.002|0.003
370278|搜搜|0.001|0.001|0.001|0.002|0.002|0.002|0.003
370279|谷歌搜索|0.001|0.001|0.001|0.002|0.002|0.002|0.003
370280|搜狗搜索|0.001|0.001|0.001|0.002|0.002|0.002|0.003
370281|3G门户|0.001|0.001|0.001|0.002|0.002|0.002|0.003
250282|铁路12306|0.001|0.001|0|0.1|0.3|0.3|0.3
250283|同程网|0.001|0.001|0|0.1|0.3|0.3|0.3
250284|蚂蜂窝|0.001|0.001|0|0.1|0.3|0.3|0.3
250285|驴妈妈|0.001|0.001|0|0.1|0.3|0.3|0.3
270288|麦考林|0.4|0.6|0|0.1|0.3|0.3|0.3
270289|买卖宝|0.4|0.6|0|0.1|0.3|0.3|0.3
240290|赶集网|0.001|0.001|0.001|0.002|0.002|0.002|0.003
320291|汽车之家|0.7|0.3|0|0.2|0.3|0.2|0.3
320292|易车网|0.7|0.3|0|0.2|0.3|0.2|0.3
250293|大麦网|0.001|0.001|0|0.1|0.3|0.3|0.3
370294|知乎|0.001|0.001|0.001|0.002|0.002|0.002|0.003
330295|BBC|0.8|0.2|0|0.2|0.3|0.2|0.3
330296|CNN|0.8|0.2|0|0.2|0.3|0.2|0.3
330297|ABC|0.8|0.2|0|0.2|0.3|0.2|0.3
180298|纽约时报|0.8|0.2|0|0.2|0.3|0.2|0.3
180299|卫报|0.8|0.2|0|0.2|0.3|0.2|0.3
180300|路透社|0.8|0.2|0|0.2|0.3|0.2|0.3
180301|法新社|0.8|0.2|0|0.2|0.3|0.2|0.3
180302|美联社|0.8|0.2|0|0.2|0.3|0.2|0.3
180303|华尔街日报|0.8|0.2|0|0.2|0.3|0.2|0.3
270304|泡泡网|0.4|0.6|0|0.1|0.3|0.3|0.3
330305|大旗网|0.001|0.001|0|0.2|0.3|0.2|0.3
200306|安卓壁纸|0.001|0.001|0.001|0.002|0.002|0.002|0.003
200307|爱壁纸|0.001|0.001|0.001|0.002|0.002|0.002|0.003
200308|铃声多多|0.001|0.001|0.001|0.002|0.002|0.002|0.003
180309|今日头条|0.001|0.001|0.05|0.25|0.25|0.2|0.25
320310|爱卡汽车|0.7|0.3|0|0.2|0.3|0.2|0.3
180311|虎扑|0.8|0.2|0|0.2|0.3|0.2|0.3
180312|广东移动10086|0.8|0.2|0|0.2|0.3|0.2|0.3
180313|Flipboard中国版|0.001|0.001|0.001|0.002|0.002|0.002|0.003
